Date;Open;High;Low;Close;Volume
10.11.99;337600;344100;336600;343400;0
11.11.99;343400;344700;338600;339200;0
12.11.99;339100;339800;336200;336400;0
15.11.99;336400;337900;334400;336800;0
16.11.99;337000;340300;336600;339600;0
17.11.99;339600;341900;338800;340000;0
18.11.99;339800;340400;338300;339400;0
19.11.99;338800;340700;338100;340000;0
22.11.99;339300;340900;339100;339900;0
23.11.99;339800;343500;339700;343000;0
24.11.99;343400;344700;341600;343700;0
29.11.99;335800;341300;333300;334900;0
30.11.99;335300;336300;333300;334400;0
01.12.99;333800;335800;331800;333200;0
02.12.99;332300;334300;327500;329000;0
03.12.99;325300;329300;324300;324300;0
06.12.99;325300;325300;319300;320700;0
07.12.99;325000;328800;323300;328000;0
08.12.99;327700;329300;325600;326600;0
09.12.99;325300;325300;321800;322700;0
10.12.99;323300;326000;323200;323200;0
13.12.99;323800;324400;322900;324400;0
14.12.99;323800;324800;323600;324300;0
15.12.99;325800;326900;325800;326900;0
16.12.99;324400;326300;324400;326100;0
17.12.99;327700;327700;327700;327700;0
20.12.99;327900;328200;327900;328200;0
21.12.99;328300;331500;326300;331100;0
22.12.99;331500;334100;329500;330900;0
23.12.99;330400;331600;329300;330700;0
27.12.99;330100;332300;330100;332000;0
28.12.99;332000;334700;331500;333700;0
29.12.99;334000;335800;333700;334600;0
30.12.99;334400;335100;331500;331800;0
04.01.00;331700;331700;322200;325900;0
05.01.00;324700;327200;323200;324300;0
06.01.00;323300;325000;322400;324600;0
07.01.00;326300;326700;324200;325100;0
10.01.00;324600;326100;324000;324900;0
11.01.00;324400;327500;324100;326600;0
12.01.00;326700;327200;324700;325900;0
13.01.00;325300;328100;325100;327300;0
14.01.00;327400;327800;326200;327100;0
18.01.00;328300;332000;328100;331800;0
19.01.00;331800;333200;329700;332500;0
20.01.00;332500;332900;330600;331500;0
21.01.00;331200;332500;329600;331900;0
24.01.00;329800;331900;328500;330300;0
25.01.00;332700;334000;328800;328800;0
26.01.00;329000;329700;326900;328700;0
27.01.00;329000;329700;327800;329300;0
28.01.00;328600;330000;322700;325200;0
31.01.00;325200;326700;324300;325400;0
01.02.00;325400;326200;324400;324700;0
02.02.00;325700;328900;325700;327100;0
03.02.00;326500;330700;326500;329400;0
04.02.00;331500;357200;331100;352600;0
07.02.00;360200;364200;344100;344100;0
08.02.00;342200;346100;338100;341400;0
09.02.00;337200;353200;337200;348300;0
10.02.00;353200;358400;350100;358400;0
11.02.00;356200;356200;351200;353300;0
14.02.00;353200;353200;349200;350700;0
15.02.00;349700;349700;343700;343900;0
16.02.00;344500;344700;344500;344700;0
17.02.00;349200;349200;343600;343600;0
18.02.00;343300;347600;341800;347100;0
22.02.00;346000;349200;344000;347500;0
23.02.00;347500;348000;342100;342200;0
24.02.00;342200;343300;340000;340700;0
25.02.00;340700;341000;333300;334400;0
28.02.00;334300;335200;332900;334000;0
29.02.00;333600;336300;333300;334000;0
01.03.00;334000;336000;332600;333100;0
02.03.00;330500;333100;329200;329500;0
03.03.00;329000;332000;329000;330100;0
06.03.00;329900;331500;329000;329200;0
07.03.00;329400;335200;329200;333500;0
08.03.00;333600;334800;329600;330200;0
09.03.00;329800;332800;329400;332500;0
10.03.00;332500;333800;329200;329800;0
13.03.00;329800;332700;329800;331300;0
14.03.00;331100;332400;329000;329500;0
15.03.00;329500;330800;329100;329400;0
16.03.00;329700;330200;326100;326800;0
17.03.00;326600;326800;323400;324800;0
20.03.00;325300;326700;324300;326300;0
21.03.00;324000;331800;324000;330200;0
22.03.00;329000;330900;327900;328100;0
23.03.00;325800;328400;323600;325200;0
24.03.00;324900;325900;324400;324900;0
27.03.00;323700;325200;320000;320300;0
28.03.00;320600;321600;319200;319300;0
29.03.00;318800;320000;314600;315700;0
30.03.00;315300;317000;314600;315900;0
31.03.00;315300;319600;314300;318200;0
03.04.00;317600;318800;316600;317400;0
04.04.00;317900;329300;315300;323700;0
05.04.00;321800;323800;320300;320800;0
06.04.00;318300;320300;318100;319700;0
07.04.00;319800;320300;319600;319600;0
10.04.00;322500;322600;321200;321200;0
11.04.00;322700;322900;320800;321000;0
12.04.00;319000;321800;319000;321000;0
13.04.00;320300;321500;319800;320900;0
14.04.00;324600;324800;322400;322400;0
17.04.00;323000;323000;320800;321900;0
18.04.00;320800;320800;320800;320800;0
19.04.00;321100;321700;320000;320300;0
20.04.00;320200;320800;318600;319300;0
24.04.00;319800;320700;318700;319000;0
25.04.00;319100;319800;317300;317600;0
26.04.00;317800;317900;314200;314900;0
27.04.00;315100;316900;314600;316200;0
28.04.00;316000;316800;312000;312500;0
01.05.00;312600;313900;311400;312600;0
02.05.00;314300;315700;312500;314800;0
03.05.00;315000;317200;314400;316900;0
04.05.00;316400;321800;315900;319000;0
05.05.00;319400;321600;316300;317900;0
08.05.00;316600;317600;315100;315400;0
09.05.00;315800;316700;314500;316000;0
10.05.00;316200;317800;315700;316500;0
11.05.00;316500;317100;313900;314300;0
12.05.00;314600;315700;314300;314700;0
15.05.00;314000;315600;312600;314200;0
16.05.00;314300;315800;313500;314000;0
17.05.00;311800;314000;310500;311600;0
18.05.00;310900;312600;309900;311500;0
19.05.00;312200;312700;311100;312400;0
22.05.00;312100;315300;311800;314000;0
23.05.00;314000;315000;311600;312500;0
24.05.00;312800;312800;311000;311600;0
25.05.00;311400;312800;307300;308500;0
26.05.00;308600;311100;307800;310000;0
30.05.00;311300;312200;309500;310100;0
31.05.00;309600;310600;309100;309500;0
01.06.00;309600;310700;309600;310300;0
02.06.00;312800;320800;310800;319200;0
05.06.00;321000;323700;320300;323200;0
06.06.00;323800;330300;321800;326800;0
07.06.00;325100;325100;321800;325000;0
08.06.00;323800;324300;321500;321800;0
09.06.00;313300;323700;313300;321400;0
12.06.00;322300;324300;321800;324300;0
13.06.00;325300;328300;323300;323300;0
14.06.00;328100;329400;328100;329400;0
15.06.00;325800;327400;325500;327400;0
16.06.00;329300;329300;326500;326500;0
19.06.00;325800;325800;323400;323400;0
20.06.00;322800;324200;322800;323500;0
21.06.00;324300;324300;323600;323600;0
22.06.00;323400;326600;322000;322700;0
23.06.00;322700;323500;319500;320300;0
26.06.00;320000;322000;319100;321000;0
27.06.00;321300;323100;320300;323000;0
28.06.00;323500;330300;322900;329800;0
29.06.00;329800;329800;324900;326200;0
30.06.00;326200;327200;324600;327000;0
05.07.00;325200;325200;320600;320800;0
06.07.00;321600;322500;318900;320100;0
07.07.00;320400;321200;318100;320100;0
10.07.00;320900;321900;319800;320400;0
11.07.00;320100;320700;318500;318800;0
12.07.00;316700;320000;316100;316900;0
13.07.00;317200;318300;316200;316400;0
14.07.00;316600;317500;316100;317400;0
17.07.00;318800;320300;317200;319700;0
18.07.00;319500;320100;318100;318600;0
19.07.00;316900;318700;313500;315100;0
20.07.00;313800;317000;313600;315900;0
21.07.00;316500;317200;314700;316100;0
24.07.00;316100;316100;314700;314800;0
25.07.00;315300;317200;314000;314800;0
26.07.00;315100;316000;314600;315200;0
27.07.00;315300;316100;313200;314100;0
28.07.00;314000;314500;312900;313200;0
31.07.00;312500;313100;311500;312300;0
01.08.00;313300;313500;311500;312400;0
02.08.00;312000;314000;311800;312000;0
03.08.00;310100;311500;307500;308900;0
04.08.00;307500;310000;307500;308100;0
07.08.00;309000;309300;307600;308600;0
08.08.00;308800;309200;308000;308300;0
09.08.00;307000;307800;306500;307100;0
10.08.00;307000;308100;307000;307500;0
11.08.00;308700;310600;308700;310600;0
14.08.00;310000;311000;309500;309900;0
15.08.00;309900;310100;309300;310100;0
16.08.00;311900;313800;311000;312800;0
17.08.00;313300;314500;312500;313200;0
18.08.00;311500;312300;310400;312300;0
21.08.00;310700;312300;309800;310600;0
22.08.00;308700;310800;308500;308900;0
23.08.00;306800;309400;305900;306300;0
24.08.00;306300;308400;306300;308100;0
25.08.00;308400;309900;307500;309200;0
28.08.00;308900;309600;308300;309100;0
29.08.00;309200;310100;307300;308100;0
30.08.00;307600;309000;307500;308800;0
31.08.00;309800;313300;309000;312700;0
01.09.00;311700;312700;311300;311500;0
05.09.00;311100;311900;309500;310300;0
06.09.00;310100;310600;308100;308500;0
07.09.00;306900;309200;306900;308300;0
08.09.00;308600;309000;305700;307400;0
11.09.00;306900;307900;306500;307400;0
12.09.00;307000;310100;307000;307200;0
13.09.00;307100;308000;306500;307100;0
14.09.00;307500;308700;306100;306600;0
15.09.00;306700;307500;304900;306400;0
18.09.00;306600;308600;305300;305500;0
19.09.00;305700;306900;304600;306000;0
20.09.00;305100;306400;302900;303100;0
21.09.00;303300;304800;302300;304100;0
22.09.00;304500;309800;304100;305700;0
25.09.00;306500;308000;305800;307900;0
26.09.00;307800;309300;307400;307900;0
27.09.00;308300;313100;307700;312200;0
28.09.00;312300;312800;308800;309500;0
29.09.00;306900;309600;306100;307500;0
02.10.00;307400;308200;306200;306900;0
03.10.00;306700;306800;305100;305400;0
04.10.00;304800;305900;303400;303800;0
05.10.00;305000;305300;302900;304000;0
06.10.00;303700;304500;302200;302700;0
09.10.00;302700;303800;302600;303500;0
10.10.00;303800;306400;301800;305700;0
11.10.00;306600;308100;303400;303600;0
12.10.00;304000;309900;303400;309400;0
13.10.00;309500;310500;304400;305400;0
16.10.00;304800;305400;304000;304500;0
17.10.00;302400;304900;302000;304000;0
18.10.00;304000;306700;302400;303200;0
19.10.00;303100;303600;302700;302900;0
20.10.00;303700;304400;302700;303900;0
23.10.00;303900;304600;302400;302600;0
24.10.00;302800;303400;302200;302700;0
25.10.00;303100;303200;298300;298500;0
26.10.00;298800;299500;296400;297200;0
27.10.00;297100;298500;294100;296500;0
30.10.00;297600;298400;296300;296400;0
31.10.00;295800;297700;295600;297000;0
01.11.00;297100;298400;295200;296000;0
02.11.00;297700;298800;295500;296500;0
03.11.00;297700;298700;295700;296700;0
06.11.00;297400;298000;296200;296600;0
07.11.00;298000;298600;295700;296000;0
08.11.00;296300;297400;295400;296700;0
09.11.00;295600;298200;295600;297500;0
10.11.00;296700;297800;295700;296100;0
13.11.00;296100;297400;295500;295900;0
14.11.00;296200;296800;295500;296000;0
15.11.00;296100;297200;295800;296200;0
16.11.00;297200;299800;295900;296900;0
17.11.00;297500;298100;296200;296800;0
20.11.00;297300;298000;296900;297400;0
21.11.00;297600;298200;296500;296700;0
22.11.00;296800;298300;296400;297300;0
27.11.00;296900;301600;296600;300900;0
28.11.00;301300;301800;299400;300400;0
29.11.00;300300;300700;296400;297000;0
30.11.00;297500;300700;296800;300700;0
01.12.00;301400;302600;299100;299300;0
04.12.00;301400;302600;300600;301300;0
05.12.00;300600;301600;300500;301000;0
06.12.00;301600;304900;301200;304900;0
07.12.00;305500;306600;303200;303800;0
08.12.00;303300;304000;302800;302800;0
11.12.00;301300;301300;299800;300800;0
12.12.00;300900;300900;300100;300900;0
13.12.00;300600;300600;298700;299200;0
14.12.00;299200;299600;298600;299600;0
15.12.00;299800;301000;299800;301000;0
18.12.00;300600;300600;300300;300300;0
19.12.00;301800;301800;299600;300300;0
20.12.00;301100;304000;300300;303000;0
21.12.00;303600;305000;302500;304000;0
22.12.00;304100;304700;303300;303800;0
26.12.00;304000;304800;303900;304200;0
27.12.00;303800;305800;303800;305200;0
28.12.00;305300;305500;300900;302000;0
29.12.00;301900;302700;300600;301900;0
02.01.01;302100;303300;297300;298300;0
03.01.01;298300;299300;295900;297600;0
04.01.01;297800;298100;296100;296700;0
05.01.01;296900;298000;295800;297300;0
08.01.01;298000;298600;296900;297300;0
09.01.01;296300;297600;296000;296800;0
10.01.01;295100;296700;293800;293900;0
11.01.01;293400;294600;292200;293100;0
12.01.01;292400;293600;292300;292900;0
16.01.01;292900;294400;291700;292200;0
17.01.01;292100;292800;291300;292100;0
18.01.01;293300;294200;292000;293100;0
19.01.01;293300;294600;292800;293200;0
22.01.01;294700;296900;293800;295300;0
23.01.01;295300;297400;293800;295000;0
24.01.01;292300;295200;292200;292900;0
25.01.01;293100;293600;291500;293100;0
26.01.01;291900;293500;290300;291200;0
29.01.01;291300;291900;290500;291100;0
30.01.01;291600;294900;291200;293800;0
31.01.01;293500;294300;292000;293900;0
01.02.01;295800;297200;294600;296800;0
02.02.01;296300;296500;294800;295400;0
05.02.01;293400;294100;293400;293500;0
06.02.01;292200;292200;290100;291600;0
07.02.01;291100;291800;290700;291100;0
08.02.01;290500;291800;288100;288400;0
09.02.01;288800;288800;287300;288200;0
12.02.01;290800;290800;288400;289000;0
13.02.01;289300;289300;288600;288600;0
14.02.01;288300;288300;287700;287700;0
15.02.01;287800;287800;283400;283400;0
16.02.01;283300;286800;283300;286500;0
20.02.01;287200;287500;284000;284300;0
21.02.01;284000;287000;283900;286100;0
22.02.01;286300;288400;285100;286500;0
23.02.01;287400;289400;286000;288800;0
26.02.01;290400;293700;288000;293500;0
27.02.01;293700;296400;293200;295100;0
28.02.01;295000;295100;291800;294500;0
01.03.01;294400;295300;292200;292900;0
02.03.01;291100;292700;289400;289800;0
05.03.01;289900;290600;288800;290200;0
06.03.01;288800;290400;286900;287600;0
07.03.01;288700;289700;286800;289100;0
08.03.01;289500;293200;288900;292800;0
09.03.01;294600;298400;293200;298200;0
12.03.01;298400;301400;295700;299000;0
13.03.01;299200;299400;294000;294200;0
14.03.01;292600;295700;289300;289600;0
15.03.01;289500;290300;286200;287000;0
16.03.01;286700;287900;284700;285100;0
19.03.01;285200;288100;285200;286800;0
20.03.01;286900;289200;286800;287500;0
21.03.01;288200;289600;287100;288900;0
22.03.01;289200;289300;287200;288100;0
23.03.01;288800;290200;288000;288400;0
26.03.01;288500;289400;287500;288800;0
27.03.01;288700;289400;287300;287800;0
28.03.01;288000;288100;285800;286400;0
29.03.01;286400;287100;284900;285500;0
30.03.01;285500;286000;283300;284600;0
02.04.01;283900;284500;281700;282300;0
03.04.01;282200;285300;282200;283500;0
04.04.01;285000;287200;284700;285100;0
05.04.01;285800;285800;284400;284800;0
06.04.01;286200;286900;284500;286700;0
09.04.01;287200;287200;284700;285000;0
10.04.01;285000;285000;283300;284000;0
11.04.01;284400;286700;283200;285400;0
12.04.01;285700;287700;285700;286800;0
16.04.01;287200;290500;287000;290000;0
17.04.01;287200;289100;287200;287800;0
18.04.01;286700;289000;286200;288000;0
19.04.01;289700;292000;289000;292000;0
20.04.01;292200;292800;290200;291400;0
23.04.01;291400;291800;289100;290300;0
24.04.01;290300;291700;289500;290700;0
25.04.01;290800;291000;288200;288600;0
26.04.01;288800;290900;288700;290500;0
27.04.01;290600;293500;290100;290300;0
30.04.01;290300;290500;289500;290400;0
01.05.01;290300;291000;290100;290800;0
02.05.01;291000;292000;290300;291800;0
03.05.01;292000;294000;291500;292700;0
04.05.01;293200;293900;292200;292500;0
07.05.01;292500;293000;291900;292500;0
08.05.01;292800;292800;291300;291500;0
09.05.01;291300;297000;291000;296400;0
10.05.01;296500;297100;294500;295500;0
11.05.01;295600;296200;294200;294300;0
14.05.01;294300;295100;293800;294700;0
15.05.01;294600;294800;292600;294500;0
16.05.01;294600;298800;294300;298400;0
17.05.01;298300;300900;297800;300000;0
18.05.01;300000;314500;298500;313800;0
21.05.01;313400;324600;309100;311800;0
22.05.01;312500;313900;308200;311500;0
23.05.01;311600;312000;308800;310000;0
24.05.01;310400;314500;302000;305400;0
25.05.01;305500;307700;301500;304200;0
29.05.01;304100;304300;299400;299900;0
30.05.01;300400;301000;290200;291700;0
31.05.01;291100;294100;290800;291300;0
01.06.01;290700;292900;290500;292400;0
04.06.01;292900;292900;290500;290900;0
05.06.01;291000;291900;290500;291700;0
06.06.01;292700;293000;291200;291700;0
07.06.01;292300;292500;291000;292000;0
08.06.01;292200;300200;292200;299400;0
11.06.01;297100;297200;292500;293900;0
12.06.01;296000;297500;295000;297500;0
13.06.01;297900;298500;296000;298000;0
14.06.01;298000;302000;298000;301300;0
15.06.01;300300;300700;297200;297200;0
18.06.01;298000;298500;297300;298400;0
19.06.01;299000;299400;299000;299400;0
20.06.01;298700;298700;297000;298400;0
21.06.01;298200;299700;297100;298600;0
22.06.01;298800;301700;297500;298300;0
25.06.01;298200;300900;298100;299700;0
26.06.01;299500;304800;299000;302000;0
27.06.01;302000;303000;297200;297800;0
28.06.01;297900;298200;293400;295000;0
29.06.01;295500;297700;295000;296300;0
02.07.01;296500;296500;293500;295100;0
03.07.01;295000;295200;293100;293300;0
05.07.01;292700;293800;290300;290800;0
06.07.01;291000;292700;289800;291600;0
09.07.01;292100;292500;290900;292000;0
10.07.01;292000;293100;291600;291700;0
11.07.01;291500;295200;291100;293800;0
12.07.01;294000;294200;291000;292100;0
13.07.01;292400;292900;291300;292600;0
16.07.01;292600;294600;292000;292400;0
17.07.01;292600;293700;292200;293600;0
18.07.01;293700;296500;293200;295800;0
19.07.01;296400;297100;293000;294700;0
20.07.01;294800;296100;294000;295200;0
23.07.01;295400;295400;293800;294100;0
24.07.01;294100;295300;293600;295000;0
25.07.01;295000;295200;292300;292800;0
26.07.01;292800;293300;290400;291300;0
27.07.01;291300;292500;290400;292400;0
30.07.01;292300;292500;289100;289600;0
31.07.01;289800;291500;289400;291200;0
01.08.01;291200;293100;290800;292400;0
02.08.01;292000;293000;291100;292400;0
03.08.01;292000;293500;291500;292900;0
06.08.01;292800;292800;292000;292100;0
07.08.01;292000;292200;290900;292200;0
08.08.01;291100;293000;290900;292900;0
09.08.01;293000;299000;293000;298400;0
10.08.01;298400;300800;298000;298900;0
13.08.01;300200;300700;300200;300700;0
14.08.01;299800;301300;298200;301300;0
15.08.01;300000;301000;300000;300700;0
16.08.01;300000;300200;300000;300200;0
17.08.01;302600;305800;302200;304300;0
20.08.01;302200;302200;301100;301100;0
21.08.01;300000;300000;300000;300000;0
22.08.01;299900;299900;299900;299900;0
23.08.01;299600;301000;299300;300300;0
24.08.01;300500;300800;296900;297500;0
27.08.01;297500;298100;296100;297500;0
28.08.01;296800;297700;295200;297000;0
29.08.01;296900;299000;296600;298400;0
30.08.01;298500;300300;296900;300100;0
31.08.01;299500;301000;297100;299100;0
04.09.01;298700;298700;295900;296300;0
05.09.01;296100;297400;295800;296700;0
06.09.01;296600;298200;296100;297600;0
07.09.01;297600;299200;297000;297700;0
10.09.01;297600;298400;295300;296300;0
11.09.01;296300;312600;295700;302600;0
17.09.01;313600;315600;309600;314100;0
18.09.01;313600;314600;310300;312300;0
19.09.01;312300;316600;311200;314900;0
20.09.01;314600;314900;311600;312400;0
21.09.01;314400;318600;312900;315500;0
24.09.01;315600;316600;310600;313500;0
25.09.01;314100;314600;311400;314400;0
26.09.01;314400;317800;312700;317400;0
27.09.01;317600;317900;313100;315800;0
28.09.01;315500;318100;314100;316600;0
01.10.01;316300;316600;315600;316200;0
02.10.01;315200;315200;313900;314400;0
03.10.01;313900;315400;313300;314200;0
04.10.01;314400;315900;312700;314200;0
05.10.01;315300;316400;314200;315100;0
08.10.01;316400;318500;314700;316000;0
09.10.01;314100;316400;311900;312300;0
10.10.01;311600;313400;307700;309300;0
11.10.01;308400;309500;303900;305200;0
12.10.01;305200;309100;305200;308300;0
15.10.01;307900;309400;305100;305300;0
16.10.01;305300;306200;304600;305500;0
17.10.01;305100;307400;305000;306600;0
18.10.01;305700;307500;301800;302400;0
19.10.01;301600;304000;301400;303300;0
22.10.01;303500;303500;298400;298700;0
23.10.01;298900;300000;298100;299100;0
24.10.01;299400;300000;298700;298900;0
25.10.01;298900;301000;298700;300800;0
26.10.01;300300;301600;300100;300900;0
29.10.01;301900;302900;300700;302300;0
30.10.01;303700;304600;302100;303800;0
31.10.01;303600;305000;301700;303100;0
01.11.01;303100;304900;302200;303300;0
02.11.01;303700;304300;303000;303400;0
05.11.01;301100;303400;301100;302100;0
06.11.01;302400;303300;301600;302800;0
07.11.01;303600;304500;302800;303900;0
08.11.01;303300;303900;299400;299700;0
09.11.01;300300;300800;299700;300300;0
12.11.01;300300;305100;300300;301200;0
13.11.01;299600;302100;298800;300600;0
14.11.01;301300;302100;300000;300600;0
15.11.01;298900;300700;297300;297900;0
16.11.01;297000;298300;296400;297500;0
19.11.01;297500;297500;294900;295500;0
20.11.01;295600;296600;295100;295800;0
21.11.01;295900;296300;294500;295700;0
26.11.01;295000;295800;294800;295100;0
27.11.01;295200;296500;295000;296000;0
28.11.01;295900;297600;295900;296700;0
29.11.01;297100;298000;295600;296100;0
30.11.01;296600;298100;295200;296500;0
03.12.01;296800;299500;296800;299500;0
04.12.01;298500;298500;297900;298000;0
05.12.01;297600;298200;295600;296300;0
06.12.01;295800;296900;295700;296800;0
07.12.01;296600;297000;295900;296500;0
10.12.01;295100;295800;293800;294800;0
11.12.01;295100;295100;294100;294800;0
12.12.01;296100;296400;295100;296400;0
13.12.01;296600;297000;296100;296500;0
14.12.01;297600;301100;297600;300600;0
17.12.01;300800;300800;299600;300300;0
18.12.01;304400;304400;300900;303000;0
19.12.01;302600;302600;298100;298100;0
20.12.01;298600;299100;297900;298600;0
21.12.01;300500;301500;298700;300400;0
26.12.01;300900;302000;300300;301700;0
27.12.01;300200;302900;299500;299800;0
28.12.01;299600;300200;298400;298900;0
31.12.01;298900;301600;298600;301100;0
02.01.02;301600;301900;300300;301300;0
03.01.02;301300;302500;299300;300600;0
04.01.02;300900;301900;299700;301300;0
07.01.02;301600;302600;300100;301000;0
08.01.02;300900;301600;300600;301300;0
09.01.02;301400;307100;301100;305800;0
10.01.02;310400;311700;305400;309500;0
11.01.02;309700;310500;307800;309800;0
14.01.02;309700;309700;307600;307800;0
15.01.02;307600;307700;305100;306800;0
16.01.02;306600;312000;305600;309700;0
17.01.02;309600;310700;306200;306800;0
18.01.02;305500;306900;304900;305500;0
22.01.02;304600;306000;303300;303900;0
23.01.02;302900;304500;300300;301000;0
24.01.02;301000;301800;299600;300500;0
25.01.02;300800;301700;300300;301200;0
28.01.02;300600;301900;300100;300600;0
29.01.02;299700;303700;299300;303500;0
30.01.02;304000;305300;302600;304000;0
31.01.02;303900;304900;302900;304200;0
01.02.02;304300;309600;304300;308100;0
04.02.02;308100;312100;307500;311400;0
05.02.02;312600;320300;312100;320300;0
06.02.02;319400;330100;318300;319600;0
07.02.02;319300;323600;318300;321800;0
08.02.02;326600;329500;324900;325600;0
11.02.02;322100;325600;319600;322200;0
12.02.02;321100;322800;319100;322800;0
13.02.02;320100;322800;318800;321500;0
14.02.02;322100;322600;321500;321800;0
15.02.02;322600;323700;320500;320500;0
19.02.02;319100;319400;315300;315300;0
20.02.02;316200;316300;312900;314400;0
21.02.02;312300;316300;312300;315300;0
22.02.02;315400;316800;313800;315300;0
25.02.02;314200;315100;312900;314700;0
26.02.02;313400;320300;313400;320000;0
27.02.02;320000;321700;317900;318400;0
28.02.02;318700;320300;318100;318900;0
01.03.02;318100;321800;317300;320200;0
04.03.02;320100;322300;318800;318900;0
05.03.02;318900;321200;316000;316200;0
06.03.02;316200;316800;314400;315700;0
07.03.02;315600;316000;311300;312300;0
08.03.02;312300;312300;310100;312100;0
11.03.02;311700;314800;311600;313100;0
12.03.02;312900;316800;312300;315600;0
13.03.02;315200;316900;314900;315600;0
14.03.02;314600;315800;312500;313000;0
15.03.02;313000;313400;311100;311900;0
18.03.02;311900;314800;311700;314100;0
19.03.02;314300;315800;313700;314800;0
20.03.02;314400;315100;313400;314200;0
21.03.02;314200;315400;313700;314900;0
22.03.02;315600;319600;314800;319400;0
25.03.02;319800;320400;318700;319500;0
26.03.02;319400;320200;317600;318600;0
27.03.02;319800;324900;318100;324000;0
28.03.02;324600;326300;322300;324400;0
01.04.02;324400;325000;322500;325000;0
02.04.02;324800;328600;324300;327700;0
03.04.02;327800;327800;323800;324400;0
04.04.02;324400;324400;320800;322900;0
05.04.02;323100;324300;320500;321900;0
08.04.02;320800;323300;320800;322300;0
09.04.02;321800;321800;320300;320600;0
10.04.02;319800;324300;319500;323500;0
11.04.02;324800;325000;323300;324000;0
12.04.02;323300;323900;322300;323900;0
15.04.02;325100;325100;321700;321800;0
16.04.02;321000;321000;319300;320600;0
17.04.02;320600;325100;320600;323900;0
18.04.02;325400;327800;325400;326300;0
19.04.02;324300;324300;323700;324100;0
22.04.02;323900;326300;323600;324700;0
23.04.02;324800;326300;323800;325700;0
24.04.02;325700;327300;325400;325900;0
25.04.02;326000;330900;325900;329700;0
26.04.02;329700;333600;327800;333200;0
29.04.02;332900;334000;331100;332600;0
30.04.02;332600;333300;328600;330300;0
01.05.02;330200;332700;328600;330500;0
02.05.02;330200;331000;328200;329700;0
03.05.02;329400;334900;329100;333600;0
06.05.02;333400;333900;332000;332600;0
07.05.02;332600;335600;330400;333000;0
08.05.02;333000;334600;329400;329600;0
09.05.02;329700;331700;329500;330900;0
10.05.02;331000;333300;331000;332400;0
13.05.02;332600;333100;330600;332000;0
14.05.02;332000;332400;328200;328700;0
15.05.02;328800;330400;327600;330100;0
16.05.02;330100;331900;329900;331200;0
17.05.02;331100;333500;330500;332000;0
20.05.02;332000;337800;331500;337100;0
21.05.02;337100;338400;335100;337200;0
22.05.02;337100;340900;336700;339400;0
23.05.02;339500;344400;336700;343900;0
24.05.02;343600;343600;340400;341800;0
28.05.02;341300;346900;340900;345200;0
29.05.02;345200;348400;344100;346600;0
30.05.02;346500;347800;344600;346600;0
31.05.02;348600;350100;345300;347600;0
03.06.02;347700;349600;346100;347800;0
04.06.02;348100;351400;348100;348900;0
05.06.02;345900;348400;341200;342300;0
06.06.02;342200;347100;342200;346000;0
07.06.02;346600;348600;345000;345700;0
10.06.02;344100;345000;339100;339800;0
11.06.02;340100;340800;337100;340800;0
12.06.02;340700;343400;339900;341400;0
13.06.02;341200;341200;338100;338800;0
14.06.02;342300;342600;340200;340200;0
17.06.02;339100;339900;338400;338500;0
18.06.02;338100;340300;338100;340300;0
19.06.02;341300;341700;340900;340900;0
20.06.02;341900;346000;341700;344300;0
21.06.02;344600;346400;343400;345700;0
24.06.02;346000;348300;344900;345300;0
25.06.02;343900;344800;338900;341100;0
26.06.02;342000;347000;340700;341400;0
27.06.02;341800;342100;337500;340200;0
28.06.02;339800;342400;331100;334500;0
01.07.02;335100;336100;332200;335000;0
02.07.02;334900;336600;333600;333800;0
03.07.02;333700;334900;331100;331900;0
08.07.02;331100;334400;329600;333100;0
09.07.02;333700;337300;332900;337100;0
10.07.02;337300;338500;334800;335700;0
11.07.02;336500;338900;334300;338200;0
12.07.02;337600;337900;335800;336500;0
15.07.02;336600;340900;336600;340500;0
16.07.02;340600;341900;337400;338100;0
17.07.02;338100;339400;336300;338300;0
18.07.02;338100;338700;337000;337700;0
19.07.02;337800;346600;337800;344500;0
22.07.02;344600;346700;342800;344100;0
23.07.02;344000;344100;332100;333200;0
24.07.02;333500;334700;327300;332000;0
25.07.02;332100;333000;329500;330300;0
26.07.02;331200;331200;321100;323900;0
29.07.02;323800;324100;322200;323000;0
30.07.02;322100;325800;322100;324300;0
31.07.02;324300;325900;322400;323800;0
01.08.02;323800;325400;318600;324600;0
02.08.02;324200;328500;324200;327600;0
05.08.02;327100;330200;327100;328400;0
06.08.02;326500;328100;325400;326100;0
07.08.02;328600;336100;328500;334900;0
08.08.02;335200;335200;330900;331000;0
09.08.02;330600;335600;330600;334800;0
12.08.02;334400;338600;334400;334700;0
13.08.02;334200;335600;334200;334800;0
14.08.02;337600;337600;331600;332400;0
15.08.02;332200;337100;331700;334900;0
16.08.02;333700;335600;332800;334300;0
19.08.02;333700;333700;326100;326600;0
20.08.02;328300;329300;326800;329300;0
21.08.02;328100;328600;326600;328200;0
22.08.02;328400;329000;325000;327200;0
23.08.02;327000;327600;324500;327200;0
26.08.02;327200;330900;326600;329900;0
27.08.02;329900;333400;328500;332800;0
28.08.02;332800;333000;329600;329800;0
29.08.02;330200;333700;329700;333300;0
30.08.02;333300;334900;332200;332800;0
03.09.02;332700;334800;331500;333900;0
04.09.02;334100;336000;332700;335400;0
